publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2015p197792,,2015-03-15T04:23:58.687Z,2015-03-15T04:27:01.851Z,173.08453760000000443,-42.56682432000000205,2.58524430499999980,48.35937500000000000,M,,NonLinLoc,,automatic,nz3drx,19,19,15,0.36792087909999999,115.13217299999999454,0.34126808060000002,0.00000000000000000
2015p196794,,2015-03-14T19:31:56.155Z,2015-03-14T19:33:36.267Z,172.74667350000001420,-43.46311110999999983,2.28666070799999988,5.11718750000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.25335159460000001,109.80011790000000360,0.34251710340000002,0.00000000000000000
2015p196337,,2015-03-14T15:28:39.061Z,2015-03-14T15:30:17.471Z,172.19361969999999928,-43.52328960999999907,2.29040253199999988,12.61718750000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.20705985660000001,71.36484138000000144,0.21164262930000000,0.00000000000000000
2015p196003,,2015-03-14T12:30:46.056Z,2015-03-14T12:32:14.384Z,171.61025680000000193,-43.20451686999999907,2.13642101999999978,7.75390625000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.33581914219999998,63.48406794000000275,0.44587390420000000,0.00000000000000000
2015p194709,earthquake,2015-03-14T01:00:59.626Z,2015-03-19T03:56:31.790Z,172.43550170000000321,-43.57506459999999748,2.93677174000000019,5.99609375000000000,M,,NonLinLoc,confirmed,manual,nz3drx,31,27,15,0.03516776319000000,66.10849715000000515,0.56848977489999997,0.00000000000000000
2015p192028,,2015-03-13T01:12:53.516Z,2015-03-13T01:14:26.104Z,172.53921280000000138,-43.62664826999999690,1.97701115099999991,10.03906250000000000,M,,NonLinLoc,,automatic,nz3drx,8,8,7,0.11629317490000000,117.80573289999999531,0.13839190990000000,0.00000000000000000
2015p191466,,2015-03-12T20:13:32.488Z,2015-03-12T20:16:34.667Z,172.76003789999998617,-43.50439341999999954,2.05163298800000016,14.02343750000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.21702749769999999,107.46036250000000223,0.19525056410000000,0.00000000000000000
2015p191174,,2015-03-12T17:37:32.073Z,2015-03-12T17:39:25.967Z,172.47852359999998839,-43.64495500999999678,2.21514058300000016,9.10156250000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.14184323139999999,96.54274325000000090,0.28382102710000001,0.00000000000000000
2015p190971,earthquake,2015-03-12T15:49:41.076Z,2015-03-18T03:57:22.847Z,171.87728880000000231,-42.96226501000000297,2.60773514499999992,5.00000000000000000,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,12,10,0.34113508460000003,65.26994324000000347,0.54794412049999996,0.00000000000000000
2015p190920,earthquake,2015-03-12T15:22:13.796Z,2015-03-12T18:32:40.465Z,172.17880249999998910,-43.57656097000000273,2.41050757500000001,2.91862249400000007,M,,LOCSAT,confirmed,manual,iasp91,18,15,12,0.09196138382000001,57.17452621000000335,0.34379866129999997,0.00000000000000000
2015p189305,,2015-03-12T01:02:07.029Z,2015-03-12T01:03:51.990Z,173.07769319999999880,-43.83101652999999942,2.34904410200000013,55.62500000000000000,M,,NonLinLoc,,automatic,nz3drx,9,9,5,0.10853894370000000,237.61010360000000219,0.25613617319999998,0.00000000000000000
2015p188905,earthquake,2015-03-11T21:28:47.552Z,2015-03-11T22:28:20.717Z,173.90153499999999553,-42.28399658000000017,2.49467227699999983,21.15938759000000147,M,,LOCSAT,confirmed,manual,iasp91,20,18,14,0.29938665030000000,157.18351359999999772,0.57390501920000003,0.00000000000000000
2015p188824,earthquake,2015-03-11T20:45:32.309Z,2015-03-18T02:10:31.025Z,172.54633910000001151,-43.62027729999999792,2.42087910399999995,5.02929687500000000,M,,NonLinLoc,confirmed,manual,nz3drx,18,12,5,0.11734016870000000,84.98672607999999684,0.23989245960000000,0.00000000000000000
2015p188808,earthquake,2015-03-11T20:37:23.330Z,2015-03-11T21:02:15.965Z,172.54318240000000628,-43.66423798000000289,1.94052245300000004,11.03039837000000034,M,,LOCSAT,confirmed,manual,iasp91,12,10,8,0.09047216177000000,112.97181700000000149,0.73874390349999997,0.00000000000000000
2015p188645,earthquake,2015-03-11T19:10:08.097Z,2015-03-11T19:31:44.048Z,171.46810239999999226,-43.19521688999999753,3.00546861400000020,7.69531250000000000,M,,NonLinLoc,confirmed,manual,nz3drx,25,23,18,0.34537634560000002,74.26936494000000266,0.57503961429999995,0.00000000000000000
2015p188025,,2015-03-11T13:40:14.491Z,2015-03-11T13:42:34.784Z,173.09243929999999523,-42.09301410999999860,2.41154701299999985,22.10937500000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,8,0.35709434150000002,90.47778108999999347,0.41393291459999998,0.00000000000000000
2015p187638,,2015-03-11T10:13:33.964Z,2015-03-11T10:15:49.526Z,172.43548870000000761,-42.90281464000000256,2.05283597900000014,31.71875000000000000,M,,NonLinLoc,,automatic,nz3drx,9,9,5,0.17041223170000000,187.73473910000001297,0.75309063799999998,0.00000000000000000
2015p187188,,2015-03-11T06:13:53.197Z,2015-03-11T06:15:49.520Z,172.68518520000000649,-43.52291663999999827,2.17309210200000003,18.65234375000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,8,0.18603335120000000,96.90504785000000254,0.29387738879999997,0.00000000000000000
2015p187122,,2015-03-11T05:38:39.691Z,2015-03-11T05:41:14.105Z,172.73211159999999609,-43.50943937000000261,2.16592778199999980,13.55468750000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.20592989260000000,109.88871029999999962,0.25760333689999998,0.00000000000000000
2015p184704,earthquake,2015-03-10T08:10:30.377Z,2015-03-10T18:23:58.195Z,170.49939770000000294,-43.77654926000000302,2.53132024700000002,16.83593750000000000,M,,NonLinLoc,confirmed,manual,nz3drx,13,12,9,0.40347567569999998,73.91936382000000094,0.36298039599999998,0.00000000000000000
2015p183084,,2015-03-09T17:47:18.644Z,2015-03-09T17:49:07.306Z,172.59679289999999696,-43.50140331000000060,1.99739601200000005,10.03906250000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.21055843499999999,79.43470012000000224,0.42407799990000000,0.00000000000000000
2015p182806,,2015-03-09T15:19:00.354Z,2015-03-09T15:22:13.190Z,172.54493940000000407,-43.61700259999999929,2.26598183800000008,11.73828125000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.12047518990000000,84.22541567999999756,0.20970896710000000,0.00000000000000000
2015p180881,earthquake,2015-03-08T22:13:41.168Z,2015-03-09T18:59:59.467Z,172.79170060000001286,-43.48714251999999902,2.57059518099999984,12.44140625000000000,M,,NonLinLoc,confirmed,manual,nz3drx,13,13,11,0.24170467349999999,113.37572240000000079,0.15819549550000001,0.00000000000000000
2015p179487,,2015-03-08T09:51:09.984Z,2015-03-08T09:53:01.293Z,172.39449619999999186,-43.10324874999999878,2.50397956200000005,14.25781250000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,9,0.20134001380000000,48.55600304000000023,0.37301052629999998,0.00000000000000000
